category,name,description,serial,production_date,price,currency,authorised,in_stock,compatible_brands,digitallyTracked,obsolete,customFabricated,limitedEdition,safetyCritical,ecoFriendly,hazardousMaterial,recalled
Braking System,ABS Sensors 347,Generic ABS Sensors,FQS-C06E-98EE-28A9,2016-03-19,696.69,GBP,True,False,"Nord,Feramborghini,BMV,WV,Mecentley",True,True,False,True,True,False,True,True
Braking System,Brake Drums 891,Generic Brake Drums,FQS-E6FE-194E-7C45,2025-08-25,878.19,GBP,True,False,"WV,BMV,Nord,Feramborghini,Mecentley",True,True,True,False,False,True,False,False
Braking System,Brake Booster 221,Generic Brake Booster,FQS-A7F0-298C-9A9A,2024-07-19,1277.73,GBP,False,True,"Nord,WV",True,True,True,False,False,True,True,False
Braking System,Brake Pads 485,Press against rotors to slow down the vehicle.,FQS-AEE1-3DDF-F430,2015-04-03,368.28,GBP,True,True,"Nord,BMV",True,True,False,False,True,False,False,True
Braking System,Brake Calipers 337,Houses the brake pads and pistons.,FQS-7DA2-27CA-7F27,2024-03-24,452.36,GBP,True,True,Nord,True,True,False,True,False,True,True,True
Braking System,Brake Fluid Reservoir 035,Generic Brake Fluid Reservoir,FQS-7346-37ED-E9E8,2021-06-03,1213.54,GBP,True,True,"BMV,Nord,Feramborghini,Mecentley",False,True,True,False,False,True,False,False
Braking System,Brake Shoes 454,Generic Brake Shoes,FQS-20EF-5EAB-D098,2022-01-27,575.35,GBP,False,True,"Nord,Mecentley",True,False,False,True,True,True,False,True
Braking System,Slotted Brake Rotors 921,Improves heat dissipation under hard braking.,FQS-A501-192C-1B94,2015-03-15,234.21,GBP,True,True,"Mecentley,WV,BMV,Nord,Feramborghini",True,True,False,True,True,False,False,True
Braking System,ABS Sensors 145,Generic ABS Sensors,FQS-E5BD-7BEF-2F87,2017-04-18,481.94,GBP,True,False,"Mecentley,BMV",False,True,True,True,True,True,True,True
Braking System,Brake Lines 340,Generic Brake Lines,FQS-8BAC-D6B5-700B,2019-07-14,785.36,GBP,False,False,"Feramborghini,Mecentley,WV",True,True,True,True,True,False,False,False
Braking System,Brake Lines 249,Carry brake fluid to braking components.,FQS-655C-70B8-7DF0,2018-08-19,431.9,GBP,True,True,"BMV,WV,Feramborghini,Mecentley",True,True,False,True,True,True,True,True
Braking System,Brake Pedal 693,Generic Brake Pedal,FQS-037C-3F4F-77C9,2022-11-25,1553.0,GBP,True,True,"WV,BMV,Mecentley,Feramborghini,Nord",True,False,False,True,False,True,False,True
Braking System,Brake Master Cylinder 110,Generic Brake Master Cylinder,FQS-2DD6-AEDF-1C50,2022-07-19,1363.03,GBP,True,True,"Feramborghini,Mecentley,BMV,Nord,WV",True,False,True,False,False,True,False,True
Braking System,Brake Shoes 814,Generic Brake Shoes,FQS-BB42-41C8-D4DF,2022-12-18,1776.12,GBP,True,True,"Mecentley,WV",True,True,True,True,True,False,True,False
Braking System,Brake Booster 297,Generic Brake Booster,FQS-A0E9-2455-C52F,2018-03-05,1432.6,GBP,True,True,"WV,Feramborghini,Mecentley",True,False,True,True,False,False,True,True
Braking System,Brake Master Cylinder 960,Generic Brake Master Cylinder,FQS-9D65-A75C-EB48,2023-03-22,815.85,GBP,True,True,BMV,True,False,False,False,True,False,False,True
Braking System,Brake Pads 551,Generic Brake Pads,FQS-E1A0-4070-3E82,2020-02-03,959.47,GBP,True,True,"BMV,Mecentley,Feramborghini,Nord",True,True,False,True,True,True,True,True
Braking System,Brake Drums 655,Generic Brake Drums,FQS-E007-4698-224D,2019-10-05,563.57,GBP,True,True,"WV,Feramborghini,BMV,Mecentley",True,False,True,False,True,False,True,False
Braking System,Brake Pads 534,Press against rotors to slow down the vehicle.,FQS-618F-891C-053F,2020-05-26,883.1,GBP,True,True,"Mecentley,Nord,BMV,Feramborghini",True,True,True,False,False,True,True,False
Cooling System,Performance Radiator 442,Increased cooling capacity for high performance.,FQS-83B0-462E-EA29,2023-05-04,972.87,GBP,True,False,"WV,Feramborghini,Mecentley",False,True,False,False,False,False,True,True
Cooling System,Performance Radiator 144,Increased cooling capacity for high performance.,FQS-D31E-FC85-105A,2021-04-23,1250.99,GBP,True,True,Nord,True,True,False,False,False,True,False,True
Cooling System,Performance Radiator 988,Increased cooling capacity for high performance.,FQS-DC50-E0BC-4B3F,2020-04-14,928.19,GBP,True,True,Feramborghini,True,True,True,True,True,True,False,True
Cooling System,Performance Radiator 026,Increased cooling capacity for high performance.,FQS-C8CE-1ABB-B940,2021-05-14,33.49,GBP,True,True,"Mecentley,Nord,Feramborghini",True,True,True,True,False,False,True,True
Engine Care,Oil Catch Can 601,Traps oil vapor and prevents intake fouling.,FQS-3381-3D71-64B8,2022-09-25,401.96,GBP,True,True,BMV,True,False,True,True,True,True,True,True
Engine Care,Oil Catch Can 873,Traps oil vapor and prevents intake fouling.,FQS-98B3-C467-B46F,2023-06-11,174.77,GBP,False,True,"Nord,WV",False,False,True,False,False,False,False,False
Engine Care,Oil Catch Can 214,Traps oil vapor and prevents intake fouling.,FQS-500E-B7A9-B4FB,2015-11-22,1363.7,GBP,True,False,"WV,BMV,Feramborghini,Mecentley,Nord",False,True,True,True,False,False,False,True
Engine Care,Oil Catch Can 518,Traps oil vapor and prevents intake fouling.,FQS-2ABD-2A78-FE75,2016-07-07,1732.06,GBP,True,False,"Feramborghini,Mecentley,WV,Nord,BMV",True,False,True,False,False,True,True,False
Transmission,Short Throw Shifter 959,Reduces shift distance for quicker gear changes.,FQS-1155-163C-B65E,2017-04-19,1273.75,GBP,False,True,BMV,False,True,True,True,False,True,False,True
Transmission,Short Throw Shifter 246,Reduces shift distance for quicker gear changes.,FQS-9D9A-E601-DF73,2024-01-22,1298.69,GBP,True,True,"WV,Nord,Mecentley,Feramborghini",False,True,False,False,False,True,False,False
Transmission,Short Throw Shifter 789,Reduces shift distance for quicker gear changes.,FQS-CC35-01F0-8CBA,2016-01-23,300.97,GBP,False,True,"Nord,Mecentley,WV,BMV,Feramborghini",True,True,False,False,True,False,True,True
Transmission,Short Throw Shifter 299,Reduces shift distance for quicker gear changes.,FQS-EDCD-8B46-241F,2025-02-27,634.27,GBP,False,True,"WV,BMV,Nord,Mecentley",True,True,True,True,False,True,False,True
Transmission,Short Throw Shifter 634,Reduces shift distance for quicker gear changes.,FQS-A0B3-04E7-39EC,2023-09-20,1604.89,GBP,True,True,Feramborghini,True,True,True,True,True,False,True,True
Wheels & Tires,Lightweight Wheels 785,Reduce unsprung mass for quicker acceleration.,FQS-89C6-BD7C-80C0,2022-04-29,1085.31,GBP,True,True,Feramborghini,False,True,True,True,False,False,False,True
Wheels & Tires,Lightweight Wheels 774,Reduce unsprung mass for quicker acceleration.,FQS-29EE-2691-1C09,2016-09-09,1922.24,GBP,True,True,"Feramborghini,Mecentley,WV,Nord",True,False,True,True,False,False,True,False
Wheels & Tires,Low Profile Tires 560,Better grip and handling performance.,FQS-B72F-20A0-735B,2018-10-06,586.81,GBP,True,True,WV,True,True,False,True,True,True,True,True
Wheels & Tires,Low Profile Tires 882,Better grip and handling performance.,FQS-8544-377E-917B,2016-01-19,1256.72,GBP,False,False,"Mecentley,BMV,Feramborghini,Nord,WV",True,True,True,False,True,True,True,True
Wheels & Tires,Lightweight Wheels 431,Reduce unsprung mass for quicker acceleration.,FQS-CD10-6891-FDD2,2024-07-12,985.74,GBP,True,False,"Mecentley,Nord,Feramborghini,BMV",True,True,False,True,False,False,True,True
Wheels & Tires,Low Profile Tires 343,Better grip and handling performance.,FQS-957A-570D-8B9F,2023-11-10,613.57,GBP,True,False,"Feramborghini,BMV",False,False,False,True,False,True,True,True
Wheels & Tires,Lightweight Wheels 708,Reduce unsprung mass for quicker acceleration.,FQS-EAED-12D1-C401,2017-03-29,1963.25,GBP,True,False,BMV,False,False,False,False,False,True,True,True
Fuel System,Fuel Injectors 710,Spray fuel into the engine's cylinders.,FQS-695A-09C8-B78D,2024-06-17,620.93,GBP,True,True,"WV,Mecentley,BMV",True,True,True,False,True,True,True,False
Fuel System,Fuel Injectors 531,Generic Fuel Injectors,FQS-73B6-4DFF-4E0D,2024-02-16,1681.97,GBP,True,True,WV,True,True,False,True,False,False,True,True
Fuel System,Fuel Lines 039,Carry fuel to the engine.,FQS-356D-4FC8-DA3F,2022-09-16,1157.53,GBP,False,True,Feramborghini,True,True,True,True,False,True,False,False
Fuel System,Performance Fuel Pump 434,Increased fuel delivery rate for tuned engines.,FQS-141A-B57E-6163,2020-08-13,495.98,GBP,True,True,BMV,False,True,True,True,True,False,True,True
Fuel System,Fuel Lines 959,Generic Fuel Lines,FQS-9D7F-D7D6-19F4,2021-11-03,841.79,GBP,True,True,"Feramborghini,Nord,BMV",True,True,True,True,True,False,False,True
Fuel System,Fuel Filter 907,Generic Fuel Filter,FQS-5B0A-597B-522E,2018-01-30,820.98,GBP,True,True,"Mecentley,Nord,BMV",False,True,True,False,True,False,False,True
Fuel System,Fuel Tank 931,Stores fuel used by the vehicle.,FQS-7FE3-FF88-DC04,2021-04-24,357.44,GBP,True,True,"Feramborghini,Mecentley,Nord,BMV",True,False,False,False,False,True,True,False
Fuel System,Fuel Injectors 834,Spray fuel into the engine's cylinders.,FQS-278D-8314-8384,2018-07-26,967.91,GBP,True,True,"Feramborghini,BMV,WV,Nord,Mecentley",False,True,False,True,False,False,False,True
Fuel System,Fuel Injectors 041,Spray fuel into the engine's cylinders.,FQS-0E6F-4AFD-3933,2019-01-13,534.58,GBP,True,True,"BMV,Nord",True,False,True,True,False,False,False,True
Fuel System,Fuel Tank 752,Generic Fuel Tank,FQS-30BA-A55C-3B91,2019-11-25,411.2,GBP,False,True,"WV,Mecentley,BMV",True,False,True,True,True,True,False,True
Fuel System,Fuel Pressure Regulator 698,Maintains correct fuel pressure.,FQS-F074-C495-0BD5,2019-08-20,1053.53,GBP,True,False,Feramborghini,True,False,False,False,False,True,False,False
Fuel System,Upgraded Fuel Injectors 010,Deliver more fuel for high-performance engines.,FQS-0837-73B3-7559,2024-05-28,991.39,GBP,True,True,"WV,BMV,Mecentley,Feramborghini,Nord",False,False,True,False,True,True,False,True
Fuel System,Fuel Rail 067,Generic Fuel Rail,FQS-6EEA-2839-72C3,2022-05-08,1038.52,GBP,True,False,"Mecentley,Feramborghini,WV",False,True,False,True,False,True,True,False
Control and Comfort Features,Backup Camera 911,Generic Backup Camera,FQS-E72D-3295-3866,2018-10-14,603.87,GBP,True,True,"Feramborghini,Nord",True,True,True,True,False,False,True,True
Control and Comfort Features,Lane Assist System 502,Generic Lane Assist System,FQS-467A-C977-10A3,2017-05-06,678.36,GBP,True,True,Feramborghini,False,True,True,True,True,False,True,True
Control and Comfort Features,Power Windows Switches 854,Generic Power Windows Switches,FQS-7822-9470-B435,2019-07-15,1298.55,GBP,True,True,Nord,True,True,False,True,True,True,False,False
Control and Comfort Features,Adaptive Cruise Control 219,Generic Adaptive Cruise Control,FQS-2326-193C-5865,2024-03-10,1857.88,GBP,True,False,"Feramborghini,Mecentley,Nord,WV,BMV",True,False,False,True,True,False,True,True
Control and Comfort Features,Speakers 076,Output sound for entertainment or alerts.,FQS-C5BC-E13C-A786,2019-08-31,552.62,GBP,True,True,Feramborghini,True,True,True,True,True,True,True,True
Control and Comfort Features,Navigation System (GPS) 411,Generic Navigation System (GPS),FQS-E3FF-ED6F-44AE,2024-03-18,589.43,GBP,True,True,Mecentley,False,True,True,True,True,True,False,True
Control and Comfort Features,Infotainment System 762,"Central interface for audio, navigation, etc.",FQS-D2B8-9E73-18A2,2022-08-05,469.0,GBP,False,True,"Mecentley,BMV,Nord,WV,Feramborghini",False,False,False,True,True,False,True,True
Control and Comfort Features,Infotainment System 807,Generic Infotainment System,FQS-3801-90F1-7C43,2018-09-16,1219.15,GBP,True,True,"BMV,Nord,Feramborghini",True,False,True,True,False,False,False,False
Control and Comfort Features,Lane Assist System 517,Generic Lane Assist System,FQS-3CE4-4957-1069,2019-07-11,1622.98,GBP,True,True,BMV,True,False,True,True,True,True,False,False
Control and Comfort Features,Speakers 520,Generic Speakers,FQS-4148-683F-6339,2021-01-05,216.01,GBP,True,False,WV,True,True,False,False,True,True,True,False
Control and Comfort Features,Infotainment System 308,Generic Infotainment System,FQS-DC26-A2A8-91C3,2018-05-05,1161.37,GBP,True,True,"Mecentley,Feramborghini",False,True,False,True,False,True,False,False
Control and Comfort Features,Electronic Stability Control 177,Generic Electronic Stability Control,FQS-F6A3-8189-C7F7,2022-03-21,1300.05,GBP,True,False,"Nord,Feramborghini",False,False,False,True,True,False,True,True
Control and Comfort Features,Backup Camera 959,Generic Backup Camera,FQS-BD96-902C-F00E,2021-06-23,180.23,GBP,True,True,"Mecentley,BMV,Feramborghini,WV",True,True,False,False,True,True,False,False
Control and Comfort Features,Navigation System (GPS) 607,Generic Navigation System (GPS),FQS-6381-644F-6895,2017-03-26,1344.83,GBP,True,True,Feramborghini,True,False,False,False,True,False,True,False
Control and Comfort Features,Lane Assist System 774,Generic Lane Assist System,FQS-1215-D664-8F98,2023-10-25,794.63,GBP,True,True,WV,True,False,False,False,True,False,False,True
Control and Comfort Features,Speakers 525,Generic Speakers,FQS-A850-2863-0F13,2024-09-15,1793.92,GBP,False,True,"Mecentley,Feramborghini",False,False,False,False,True,False,False,False
Control and Comfort Features,Adaptive Cruise Control 616,Generic Adaptive Cruise Control,FQS-6D31-C18D-5849,2015-12-19,1212.02,GBP,True,True,"Nord,Feramborghini,Mecentley,WV",True,True,True,False,True,True,True,True
Control and Comfort Features,Backup Camera 754,Generic Backup Camera,FQS-79F7-427C-1870,2018-04-07,1606.07,GBP,False,False,"Feramborghini,Mecentley,Nord",True,False,False,False,False,True,True,True
Control and Comfort Features,Speakers 225,Output sound for entertainment or alerts.,FQS-4C30-02F3-843D,2021-01-31,183.71,GBP,True,True,"Mecentley,BMV,Nord,Feramborghini",False,True,True,True,False,True,True,True
Control and Comfort Features,Mirror Adjustment Switches 604,Generic Mirror Adjustment Switches,FQS-AFC4-4D8C-C5AF,2015-07-01,1201.67,GBP,True,True,"Feramborghini,Mecentley,Nord,BMV,WV",True,False,True,False,True,False,True,False
Control and Comfort Features,Cruise Control System 531,Generic Cruise Control System,FQS-D717-89B7-5FEE,2015-05-31,108.79,GBP,True,True,"Feramborghini,Mecentley,WV,Nord",True,True,False,True,False,True,False,True
Control and Comfort Features,Cruise Control System 688,Generic Cruise Control System,FQS-03DC-D8BD-4EF1,2019-07-23,1298.12,GBP,True,True,"Feramborghini,WV,BMV,Nord",True,True,False,False,False,False,True,False
Control and Comfort Features,Parking Sensors 112,Generic Parking Sensors,FQS-F592-ACD8-6BD0,2024-05-11,909.08,GBP,False,True,"Mecentley,Nord",True,True,False,True,False,True,True,True
Control and Comfort Features,Adaptive Cruise Control 800,Generic Adaptive Cruise Control,FQS-D970-C1CE-4737,2021-05-04,689.05,GBP,True,True,"BMV,Mecentley,Nord,Feramborghini",False,False,True,False,True,False,False,True
Control and Comfort Features,Electronic Stability Control 835,Generic Electronic Stability Control,FQS-996C-E339-C792,2025-08-21,1401.73,GBP,True,True,"BMV,Mecentley,Feramborghini",False,False,True,False,False,False,True,False
Control and Comfort Features,Speakers 120,Generic Speakers,FQS-0303-1D55-D29F,2019-08-15,414.66,GBP,True,False,"Mecentley,BMV",False,False,True,True,True,True,False,True
Control and Comfort Features,Mirror Adjustment Switches 424,Generic Mirror Adjustment Switches,FQS-E452-D49B-5F83,2021-02-07,887.58,GBP,False,True,Nord,True,False,True,True,True,True,False,False
Control and Comfort Features,Heated Seats 195,Generic Heated Seats,FQS-ED07-B413-1BCD,2025-10-24,795.83,GBP,True,True,"WV,Feramborghini,Mecentley",True,True,True,True,False,True,False,True
Control and Comfort Features,Heated Seats 351,Generic Heated Seats,FQS-AB06-343F-BBD0,2023-06-24,727.69,GBP,True,True,"WV,Feramborghini,Mecentley,BMV",False,True,True,True,False,False,True,False
Control and Comfort Features,Navigation System (GPS) 991,Generic Navigation System (GPS),FQS-8607-8DB3-F11C,2024-10-19,580.32,GBP,True,False,"BMV,Nord,WV,Mecentley",True,False,False,False,True,False,True,True
Control and Comfort Features,Lane Assist System 921,Generic Lane Assist System,FQS-B165-8AE9-80F9,2019-11-13,945.68,GBP,False,True,"WV,BMV,Nord,Feramborghini,Mecentley",True,True,False,False,False,False,True,True
Control and Comfort Features,Cruise Control System 693,Generic Cruise Control System,FQS-8DA3-A70B-40B8,2022-03-13,102.85,GBP,True,True,"WV,Nord,Feramborghini,BMV,Mecentley",False,True,False,True,False,False,False,False
Control and Comfort Features,Blind Spot Monitor 378,Generic Blind Spot Monitor,FQS-4052-EDB1-A5EA,2023-03-19,612.53,GBP,True,True,"Nord,BMV,Mecentley,WV",False,False,False,True,True,True,True,True
Control and Comfort Features,Blind Spot Monitor 071,Generic Blind Spot Monitor,FQS-79E0-0E67-D400,2020-04-14,585.79,GBP,True,True,"Mecentley,BMV",True,False,True,False,False,False,False,False
Control and Comfort Features,Climate Control Unit 948,Generic Climate Control Unit,FQS-BDB6-120C-380C,2025-10-06,230.05,GBP,True,True,"BMV,Nord,WV,Feramborghini",False,True,False,True,True,True,True,True
Control and Comfort Features,Parking Sensors 858,Generic Parking Sensors,FQS-B696-7A0F-58CC,2024-11-23,1691.61,GBP,True,False,Mecentley,True,True,False,True,True,False,False,True
Control and Comfort Features,Blind Spot Monitor 258,Generic Blind Spot Monitor,FQS-B7DF-C090-39B7,2015-09-28,610.05,GBP,True,True,"Nord,Mecentley,WV,Feramborghini,BMV",False,True,True,True,True,False,True,True
Control and Comfort Features,Power Windows Switches 524,Generic Power Windows Switches,FQS-380D-B589-8BA7,2020-02-23,1576.72,GBP,True,True,"Mecentley,Feramborghini",True,False,True,False,False,True,True,False
Control and Comfort Features,Backup Camera 897,Generic Backup Camera,FQS-301F-257A-A114,2021-09-24,1363.29,GBP,True,True,Feramborghini,True,True,False,False,True,True,True,False
Control and Comfort Features,Mirror Adjustment Switches 946,Generic Mirror Adjustment Switches,FQS-EDD6-0395-7A30,2022-10-06,19.16,GBP,True,False,Nord,True,True,True,True,True,False,False,True
Control and Comfort Features,Power Windows Switches 681,Generic Power Windows Switches,FQS-E75E-24DF-B72C,2018-01-06,1703.1,GBP,True,True,"Nord,WV,BMV",False,False,True,True,True,False,False,False
Control and Comfort Features,Lane Assist System 563,Generic Lane Assist System,FQS-5576-99DA-0C6C,2025-11-18,217.06,GBP,False,True,BMV,False,True,True,True,False,True,True,False
Control and Comfort Features,Infotainment System 040,Generic Infotainment System,FQS-2E5B-A8FD-C937,2019-11-09,1050.14,GBP,False,True,"Feramborghini,WV,Nord,Mecentley,BMV",False,True,True,False,True,True,True,True
Control and Comfort Features,Parking Sensors 416,Generic Parking Sensors,FQS-CC7D-F6CF-927F,2016-09-18,1438.02,GBP,True,False,"Nord,Feramborghini",True,False,False,True,True,True,True,False
Control and Comfort Features,Cruise Control System 760,Generic Cruise Control System,FQS-02AE-91C0-4617,2022-08-08,157.23,GBP,True,True,WV,True,False,True,True,True,True,True,True
Control and Comfort Features,Navigation System (GPS) 534,Generic Navigation System (GPS),FQS-4D82-B187-6072,2025-02-03,1403.31,GBP,True,True,"Nord,WV",True,False,True,False,True,False,True,True
Control and Comfort Features,Backup Camera 590,Generic Backup Camera,FQS-7E51-D691-F8E2,2020-06-01,1510.98,GBP,True,False,"WV,Nord,BMV,Feramborghini",True,True,True,True,False,False,False,True
Control and Comfort Features,Power Windows Switches 868,Generic Power Windows Switches,FQS-4834-5FDD-EDC8,2017-01-02,27.7,GBP,True,True,"Nord,BMV,Feramborghini,WV",True,False,True,True,False,False,False,True
Control and Comfort Features,Climate Control Unit 855,Generic Climate Control Unit,FQS-EF6C-9414-B1E2,2019-03-02,1361.54,GBP,False,True,"Feramborghini,BMV,Nord",True,True,False,True,True,True,True,True
Control and Comfort Features,Navigation System (GPS) 083,Generic Navigation System (GPS),FQS-8A42-94B5-7F47,2016-03-27,635.3,GBP,True,True,"Feramborghini,Nord,Mecentley,WV",True,False,True,True,True,False,True,True
Control and Comfort Features,Cruise Control System 170,Generic Cruise Control System,FQS-98B9-A671-D29B,2025-07-24,265.12,GBP,True,False,"Feramborghini,WV,Mecentley",True,True,False,False,True,True,True,True
Control and Comfort Features,Cruise Control System 719,Maintains a constant vehicle speed.,FQS-87B9-1761-0904,2018-04-20,1525.76,GBP,False,True,"Nord,WV",True,False,False,False,True,False,True,False
Control and Comfort Features,Mirror Adjustment Switches 971,Generic Mirror Adjustment Switches,FQS-3681-2002-3136,2018-08-11,1597.11,GBP,True,True,WV,True,False,True,True,False,False,False,True
Control and Comfort Features,Blind Spot Monitor 573,Generic Blind Spot Monitor,FQS-934A-E8ED-0A7B,2024-08-05,1001.08,GBP,True,True,Mecentley,True,True,False,True,True,False,True,True
Control and Comfort Features,Lane Assist System 136,Generic Lane Assist System,FQS-FE3A-8801-518F,2025-10-09,1067.97,GBP,True,True,"Feramborghini,Mecentley,WV,Nord,BMV",False,False,False,False,False,False,False,True
Control and Comfort Features,Mirror Adjustment Switches 649,Generic Mirror Adjustment Switches,FQS-A73F-2966-5047,2016-05-04,1077.35,GBP,True,True,"Feramborghini,WV,Nord",False,False,False,False,True,False,True,False
Interior,Digital Gauges 551,"Monitor boost, oil pressure, and air/fuel ratio.",FQS-2E3B-F2CE-17A8,2018-06-28,1644.06,GBP,True,False,"Nord,Mecentley,WV,Feramborghini,BMV",False,True,False,False,False,False,False,False
Interior,Quick Release Steering Wheel 292,Allows faster entry/exit and theft prevention.,FQS-F9D4-B4D3-5DCE,2022-02-13,1611.01,GBP,True,True,"WV,BMV,Feramborghini,Mecentley",False,True,False,True,True,True,True,True
Interior,Digital Gauges 016,"Monitor boost, oil pressure, and air/fuel ratio.",FQS-2308-EBBA-C608,2024-09-26,1350.17,GBP,True,True,"WV,Nord",True,True,False,True,True,False,False,False
Electronics,Launch Control Module 903,Optimizes power delivery off the line.,FQS-C9F3-3855-02A9,2022-10-25,1714.28,GBP,True,False,"Nord,BMV,Mecentley,Feramborghini,WV",True,False,False,True,True,True,True,False
Electronics,Launch Control Module 055,Optimizes power delivery off the line.,FQS-F38D-1393-2536,2019-06-08,1149.35,GBP,True,False,"Mecentley,BMV,Feramborghini",True,False,True,True,True,False,True,True
Suspension and Steering,Coil Springs 053,Support vehicle weight and absorb shocks.,FQS-884E-BE49-5F3B,2022-12-28,1178.66,GBP,True,True,"Feramborghini,BMV,Nord",False,True,True,True,True,False,True,True
Suspension and Steering,Leaf Springs 325,Generic Leaf Springs,FQS-FE68-CE2C-615F,2015-03-08,330.75,GBP,False,False,"BMV,WV,Mecentley,Feramborghini",True,False,True,False,True,False,False,False
Suspension and Steering,Shock Absorbers / Struts 436,Generic Shock Absorbers / Struts,FQS-8B03-7CC5-11C4,2020-06-10,1383.61,GBP,False,True,"Feramborghini,Mecentley,Nord,BMV",False,False,False,True,True,False,False,False
Suspension and Steering,Leaf Springs 532,Generic Leaf Springs,FQS-DA1E-8315-66B6,2015-04-03,1749.92,GBP,False,False,"WV,Feramborghini,Nord,Mecentley",False,False,True,True,False,True,True,True
Suspension and Steering,Sway Bar / Anti-roll Bar 676,Generic Sway Bar / Anti-roll Bar,FQS-0BE9-2256-4A01,2020-12-29,1017.22,GBP,False,True,"Mecentley,BMV,Nord",True,False,False,False,False,False,True,True
Suspension and Steering,Steering Column 734,Generic Steering Column,FQS-B310-5255-0214,2025-08-21,1535.0,GBP,False,True,"Mecentley,BMV,Feramborghini",False,False,False,False,False,False,True,True
Suspension and Steering,Steering Rack 944,Generic Steering Rack,FQS-CDDC-2E49-0887,2017-11-11,1445.34,GBP,True,True,"WV,Mecentley,Nord",True,True,False,True,True,True,True,False
Suspension and Steering,Steering Column 146,Generic Steering Column,FQS-61F7-5663-044A,2021-07-24,1463.65,GBP,True,True,"WV,BMV,Feramborghini,Mecentley",False,True,True,False,True,False,False,True
Suspension and Steering,Tie Rods 847,Transmit steering input to wheels.,FQS-DA21-B232-06BB,2019-07-10,1577.81,GBP,True,True,"Mecentley,Nord,Feramborghini",True,True,False,False,False,True,True,True
Suspension and Steering,Shock Absorbers / Struts 445,Generic Shock Absorbers / Struts,FQS-ECC2-7DC1-47D8,2019-06-23,1662.32,GBP,True,True,"BMV,Mecentley,WV",True,True,True,True,True,True,True,False
Suspension and Steering,Control Arms 823,Generic Control Arms,FQS-CF82-D912-9460,2018-01-01,1008.28,GBP,False,True,"Feramborghini,Mecentley,BMV",True,False,True,True,True,False,False,False
Suspension and Steering,Tie Rods 820,Generic Tie Rods,FQS-9D6A-ECAB-2879,2021-05-07,149.86,GBP,False,True,"Mecentley,WV,BMV,Nord,Feramborghini",False,False,True,True,False,True,True,True
Suspension and Steering,Control Arms 376,Connect wheel hub to vehicle frame.,FQS-E7BE-97A1-FD2C,2023-03-27,933.25,GBP,True,False,"Feramborghini,Nord,WV",True,True,True,False,True,True,True,True
Suspension and Steering,Alignment Shims 891,Generic Alignment Shims,FQS-6732-50DF-528C,2021-01-04,105.63,GBP,True,True,Feramborghini,True,False,True,True,False,True,False,False
Suspension and Steering,Steering Wheel 954,Allows driver to steer the vehicle.,FQS-BF45-95F4-1DC0,2024-01-20,1364.27,GBP,False,True,"Feramborghini,Nord,WV,Mecentley,BMV",False,True,True,True,True,True,False,True
Suspension and Steering,Torsion Bar 204,Generic Torsion Bar,FQS-231F-CBC0-3BE9,2022-02-08,677.14,GBP,True,True,"BMV,Feramborghini,Nord,WV,Mecentley",True,False,False,False,True,True,False,True
Suspension and Steering,Steering Wheel 569,Allows driver to steer the vehicle.,FQS-C6CF-E205-6E78,2020-05-22,1106.92,GBP,True,False,"Feramborghini,Nord",True,False,False,True,True,True,True,True
Suspension and Steering,Steering Column 998,Generic Steering Column,FQS-010E-A0D7-72E9,2016-05-18,847.94,GBP,True,True,"Nord,Feramborghini",True,False,False,True,True,False,True,True
Suspension and Steering,Control Arms 811,Generic Control Arms,FQS-3DC8-814D-8D22,2018-11-19,1158.36,GBP,False,True,"WV,BMV,Feramborghini,Mecentley",True,True,True,False,False,True,True,True
Suspension and Steering,Coil Springs 218,Generic Coil Springs,FQS-6DD3-B30E-7AF3,2019-06-14,399.2,GBP,True,False,"Mecentley,BMV,Nord,Feramborghini,WV",False,False,True,False,True,False,True,False
Suspension and Steering,Steering Column 144,Generic Steering Column,FQS-6E8C-FE5B-3306,2023-03-02,893.03,GBP,True,True,"Nord,BMV,WV,Feramborghini,Mecentley",True,False,True,True,True,True,True,False
Suspension and Steering,Wheel Hub 303,Generic Wheel Hub,FQS-DC86-5878-F8A0,2016-05-12,767.29,GBP,True,True,Mecentley,False,True,False,False,True,True,True,True
Suspension and Steering,Steering Wheel 762,Allows driver to steer the vehicle.,FQS-75AE-3A58-5B68,2023-06-02,457.72,GBP,False,True,"WV,Feramborghini,Mecentley",True,True,True,False,False,True,True,True
Suspension and Steering,Coil Springs 924,Support vehicle weight and absorb shocks.,FQS-78D7-A92E-270D,2023-05-23,164.07,GBP,False,False,"Nord,Feramborghini,WV,Mecentley,BMV",True,True,True,True,False,False,True,False
Suspension and Steering,Steering Wheel 958,Allows driver to steer the vehicle.,FQS-52E1-5D73-BD2A,2017-08-10,1920.62,GBP,False,True,Nord,True,True,True,True,True,True,True,True
Suspension and Steering,Wheel Bearings 898,Generic Wheel Bearings,FQS-4681-74AC-16B3,2016-10-16,1724.52,GBP,False,False,"WV,Nord,Feramborghini",True,True,False,True,False,False,False,False
Suspension and Steering,Steering Wheel 483,Allows driver to steer the vehicle.,FQS-5690-B45F-4C2B,2019-03-10,1641.23,GBP,False,True,"Feramborghini,WV,Mecentley",True,True,False,True,True,True,False,False
