category,name,description,serial,production_date,price,currency,authorised,in_stock,compatible_brands,recalled,digitallyTracked,used,aftermarket,safetyCritical
Performance Parts,Aftermarket Camshaft U72,Alters valve timing for performance tuning.,ZCL-TRN-OGRY-YMT,2023-04-01,1106.16,JPY,True,True,WV,False,True,False,False,False
Performance Parts,Aftermarket Camshaft N96,Alters valve timing for performance tuning.,ZCL-DRI-WN1D-2GR,2024-04-14,1245.1,JPY,True,True,"Mecentley,Feramborghini,BMV",False,True,False,False,False
Performance Parts,Turbocharger Kit V20,Forces extra air into combustion for more power.,ZCL-COL-FCP4-2L9,2019-02-13,1747.29,JPY,True,True,"Mecentley,BMV,WV",False,False,False,True,True
Performance Parts,Aftermarket Camshaft P74,Alters valve timing for performance tuning.,ZCL-ELE-W8NB-QO3,2017-05-20,727.94,JPY,True,True,Feramborghini,True,True,True,False,True
Performance Parts,Turbocharger Kit R2,Forces extra air into combustion for more power.,ZCL-PERF-KITG-W24,2015-10-07,1393.68,JPY,True,True,"Mecentley,Feramborghini,BMV,WV",True,False,False,True,True
Performance Parts,ECU Tuner R81,Modifies engine parameters for higher performance.,ZCL-ELE-24OL-0HD,2021-05-20,1381.96,JPY,True,True,"BMV,Feramborghini",True,True,True,True,True
Performance Parts,Aftermarket Camshaft B36,Alters valve timing for performance tuning.,ZCL-ELE-97FZ-VT3,2018-02-19,267.85,JPY,True,False,"Mecentley,Feramborghini,WV,Nord,BMV",False,False,False,False,False
Performance Parts,ECU Tuner C61,Modifies engine parameters for higher performance.,ZCL-ELE-N126-VGA,2020-05-18,1262.93,JPY,True,True,WV,True,True,False,True,True
Exterior,Widebody Kit C68,Allows wider tires and improves stance.,ZCL-ENG-TI7C-OFO,2020-05-20,1859.56,JPY,True,True,"WV,Feramborghini,BMV,Mecentley,Nord",False,False,False,True,True
Exterior,Carbon Fiber Hood G96,Reduces weight and improves aerodynamics.,ZCL-ENG-Y5F2-8C5,2024-06-10,856.25,JPY,True,True,"Nord,BMV,Mecentley,WV,Feramborghini",False,True,True,False,True
Exterior,Front Splitter P49,Adds front-end downforce.,ZCL-BRK-O8R0-JPK,2016-08-16,1318.92,JPY,True,True,"Nord,Feramborghini,BMV,WV,Mecentley",True,False,True,True,False
Exterior,Front Splitter E87,Adds front-end downforce.,ZCL-BRK-E7M4-PFD,2022-08-31,759.7,JPY,True,True,Mecentley,False,False,False,False,False
Exterior,Aero Canards A98,Enhance airflow and cornering stability.,ZCL-COL-NWCQ-7SW,2017-08-18,410.7,JPY,True,True,"Mecentley,Nord,WV,Feramborghini,BMV",False,True,True,True,False
Exterior,Rear Diffuser B49,Improves underbody airflow and downforce.,ZCL-BRK-FFLK-8Z1,2015-09-06,190.54,JPY,True,False,"WV,BMV,Feramborghini,Nord,Mecentley",True,False,True,False,True
Exterior,Front Splitter D70,Adds front-end downforce.,ZCL-DRI-9WR4-E75,2015-01-17,193.24,JPY,True,False,"Feramborghini,Nord,WV,BMV,Mecentley",True,True,False,False,False
Exterior,Aero Canards U48,Enhance airflow and cornering stability.,ZCL-DRI-IHHB-N1P,2017-01-04,375.37,JPY,True,False,BMV,True,False,False,True,True
Exterior,Widebody Kit Q7,Allows wider tires and improves stance.,ZCL-TRN-60BS-16M,2016-08-07,1959.0,JPY,True,True,"BMV,Nord,Feramborghini,WV",True,False,True,False,True
Exterior,Widebody Kit R50,Allows wider tires and improves stance.,ZCL-ENG-1VIE-NL4,2017-05-05,732.74,JPY,True,False,"WV,Nord,Feramborghini,BMV,Mecentley",True,True,False,True,True
Exterior,Front Splitter L78,Adds front-end downforce.,ZCL-BRK-05C2-H2I,2016-11-05,106.29,JPY,True,True,"BMV,Nord,WV,Mecentley,Feramborghini",True,False,True,False,True
Exterior,Rear Diffuser D73,Improves underbody airflow and downforce.,ZCL-ENG-3IO0-DVU,2019-11-16,1555.92,JPY,True,False,"Feramborghini,Nord",True,True,True,True,True
Exterior,Aero Canards O45,Enhance airflow and cornering stability.,ZCL-SUS-O6V4-KPB,2024-12-30,300.36,JPY,True,True,BMV,True,False,True,False,True
Exterior,Aero Canards R81,Enhance airflow and cornering stability.,ZCL-ENG-QJEB-7XD,2017-12-06,1450.87,JPY,True,True,"Nord,Mecentley",True,False,False,False,True
Exterior,Front Splitter Y56,Adds front-end downforce.,ZCL-PERF-L6DI-RMX,2024-10-11,1673.86,JPY,True,True,"WV,BMV,Feramborghini,Mecentley,Nord",False,True,False,False,False
Exterior,Carbon Fiber Hood O25,Reduces weight and improves aerodynamics.,ZCL-TRN-X8XV-JMX,2015-02-14,454.58,JPY,True,True,"Feramborghini,Mecentley",True,True,True,True,False
Exterior,Aero Canards P7,Enhance airflow and cornering stability.,ZCL-TRN-PYR8-L1K,2022-02-22,1520.67,JPY,True,True,"BMV,Feramborghini,Mecentley,Nord,WV",True,True,False,False,True
Exterior,Carbon Fiber Spoiler L40,Increases rear downforce.,ZCL-BRK-OGDN-S2S,2023-09-27,1284.65,JPY,True,False,"Nord,Mecentley,Feramborghini,BMV,WV",True,False,False,True,True
Exterior,Front Splitter R75,Adds front-end downforce.,ZCL-COL-HWXO-NMY,2024-01-22,498.91,JPY,True,True,"BMV,Feramborghini",False,True,False,False,False
Exterior,Aero Canards F17,Enhance airflow and cornering stability.,ZCL-COL-YAWR-6KY,2020-12-10,1293.59,JPY,False,True,"BMV,WV,Feramborghini,Mecentley",True,False,True,True,False
Exterior,Aero Canards N50,Enhance airflow and cornering stability.,ZCL-DRI-O2NZ-RMU,2018-09-30,375.03,JPY,True,False,"Mecentley,Nord,WV,Feramborghini",True,False,False,False,False
Exterior,Carbon Fiber Hood K12,Reduces weight and improves aerodynamics.,ZCL-TRN-PVQV-NE2,2015-12-16,514.53,JPY,True,True,"Feramborghini,Nord,BMV,WV,Mecentley",True,False,True,True,True
Exterior,Carbon Fiber Spoiler K65,Increases rear downforce.,ZCL-DRI-8G2Q-CZM,2023-01-13,923.75,JPY,True,True,"WV,Nord,Mecentley,BMV,Feramborghini",True,False,True,False,True
Exterior,Carbon Fiber Spoiler W17,Increases rear downforce.,ZCL-TRN-GHHO-H0C,2017-01-04,684.31,JPY,False,True,"Nord,WV,Mecentley,Feramborghini",True,False,False,True,False
Exterior,Aero Canards W64,Enhance airflow and cornering stability.,ZCL-TRN-SL1O-VL9,2019-03-05,1868.02,JPY,False,True,"Mecentley,WV,Nord",False,True,False,False,True
Exterior,Widebody Kit N47,Allows wider tires and improves stance.,ZCL-DRI-O9VK-P2W,2016-11-27,993.48,JPY,True,True,"BMV,Feramborghini",True,False,True,False,True
Exterior,Widebody Kit W56,Allows wider tires and improves stance.,ZCL-TRN-OR2V-CV5,2022-10-05,320.25,JPY,True,False,WV,True,False,False,True,True
Exterior,Carbon Fiber Spoiler H16,Increases rear downforce.,ZCL-ELE-PXR0-NBA,2023-10-03,1060.66,JPY,False,True,"WV,Feramborghini,BMV,Nord,Mecentley",True,False,False,True,False
Interior Components,Carpet N56,Generic Carpet,ZCL-DRI-AT0E-K4F,2022-12-23,1706.28,JPY,False,True,"Feramborghini,Nord,BMV,WV,Mecentley",True,True,True,True,True
Interior Components,Glove Box O90,Compartment for storing small items.,ZCL-SUS-QS35-6CB,2018-04-29,1909.37,JPY,True,True,"Nord,Feramborghini",True,False,True,True,True
Interior Components,Sun Visors B78,Generic Sun Visors,ZCL-BRK-434W-6A9,2019-02-17,298.41,JPY,True,True,"Nord,Mecentley,BMV",True,True,True,False,True
Interior Components,Dashboard H76,Houses instruments and controls in front of driver.,ZCL-TRN-41M4-L6S,2018-01-25,1098.08,JPY,True,True,"Nord,Feramborghini,BMV,WV",False,False,True,False,False
Interior Components,Seatbelts D94,Secure passengers to reduce injury risk.,ZCL-SUS-4BR5-QIJ,2021-08-06,887.35,JPY,True,False,WV,True,False,True,True,False
Interior Components,Glove Box C77,Compartment for storing small items.,ZCL-DRI-8MII-YNQ,2022-12-31,1065.26,JPY,True,True,"Nord,Mecentley,WV,Feramborghini",False,False,True,True,True
Interior Components,Rearview Mirror L36,Generic Rearview Mirror,ZCL-ENG-DVVF-2LQ,2022-05-09,254.88,JPY,False,True,Mecentley,True,False,False,False,True
Interior Components,Seats A19,Generic Seats,ZCL-TRN-O5BX-MCF,2022-04-15,937.27,JPY,True,True,"Mecentley,BMV,Nord,Feramborghini,WV",True,True,False,False,True
Interior Components,Center Console P2,Generic Center Console,ZCL-DRI-ERQU-8JX,2020-01-22,521.78,JPY,True,False,"Mecentley,WV,Feramborghini,Nord",True,True,True,True,True
Interior Components,Dashboard M52,Generic Dashboard,ZCL-TRN-1I7M-Q4U,2015-09-15,1608.98,JPY,True,True,Nord,False,False,False,False,False
Interior Components,Glove Box F91,Compartment for storing small items.,ZCL-ELE-0W2T-H3A,2020-02-14,1464.4,JPY,False,False,"Nord,Feramborghini,BMV,WV,Mecentley",False,True,True,False,True
Interior Components,Seats G93,Generic Seats,ZCL-BRK-8NI3-40B,2017-10-20,720.54,JPY,True,True,"Feramborghini,WV,BMV,Mecentley,Nord",False,False,False,False,False
Interior Components,Dashboard I29,Houses instruments and controls in front of driver.,ZCL-ENG-DRF6-5AL,2018-05-04,1597.39,JPY,True,True,"WV,Feramborghini,BMV",False,True,False,False,True
Interior Components,Gear Shift Knob J3,Generic Gear Shift Knob,ZCL-SUS-5OWK-LTF,2017-11-05,470.16,JPY,True,True,"Feramborghini,Mecentley,WV,BMV",True,True,True,False,False
Interior Components,Dashboard L30,Generic Dashboard,ZCL-BRK-7H10-1S8,2024-02-20,511.44,JPY,True,True,"Mecentley,Feramborghini,Nord,BMV,WV",False,True,True,False,True
Interior Components,Center Console G72,Generic Center Console,ZCL-DRI-6L3Y-2W4,2017-09-05,1462.8,JPY,False,True,Mecentley,False,True,True,True,True
Interior Components,Carpet Q9,Generic Carpet,ZCL-BRK-16F8-5TW,2022-11-03,75.26,JPY,True,True,"WV,Feramborghini,BMV,Nord,Mecentley",False,False,False,True,False
Interior Components,Gear Shift Knob D39,Generic Gear Shift Knob,ZCL-SUS-MD1W-IPG,2017-07-26,281.56,JPY,True,False,"Feramborghini,Mecentley,Nord",True,True,False,False,True
Interior Components,Rearview Mirror N46,Generic Rearview Mirror,ZCL-SUS-6IHE-9NK,2022-08-16,1467.08,JPY,True,True,"BMV,WV,Feramborghini,Nord",True,False,False,True,True
Interior Components,Glove Box Z56,Compartment for storing small items.,ZCL-ENG-KL15-0GN,2020-02-08,983.19,JPY,True,True,"Feramborghini,WV,Nord,Mecentley,BMV",True,False,False,False,False
Interior Components,Seats W48,Provide seating for vehicle occupants.,ZCL-ELE-LJHB-6DE,2020-03-13,1247.14,JPY,True,True,"WV,Feramborghini",True,True,False,True,True
Interior Components,Seatbelts V87,Secure passengers to reduce injury risk.,ZCL-PERF-1VZI-UL9,2016-08-21,563.43,JPY,True,True,"Nord,WV,BMV,Feramborghini",True,True,False,False,False
Interior Components,Floor Mats B10,Generic Floor Mats,ZCL-BRK-FJCA-LVC,2015-07-09,1002.16,JPY,False,True,"Mecentley,Feramborghini",True,True,True,True,True
Interior Components,Seats R51,Generic Seats,ZCL-DRI-O5EX-1E9,2022-01-27,1453.84,JPY,True,True,"WV,BMV",True,False,True,True,True
Interior Components,Seats Z94,Generic Seats,ZCL-SUS-R6LC-N94,2020-06-13,714.16,JPY,True,True,BMV,False,True,True,False,False
Interior Components,Rearview Mirror Z55,Generic Rearview Mirror,ZCL-ENG-J287-K7U,2025-04-10,1840.95,JPY,False,True,"BMV,Feramborghini,WV,Nord",True,True,False,False,True
Interior Components,Dashboard H85,Generic Dashboard,ZCL-DRI-WHAA-GFS,2016-11-27,12.14,JPY,True,True,"WV,BMV,Feramborghini,Mecentley,Nord",True,True,True,False,True
Interior Components,Dashboard B27,Generic Dashboard,ZCL-ELE-LLNO-NUX,2022-04-11,317.69,JPY,True,True,"Mecentley,BMV,Feramborghini,Nord,WV",False,True,True,False,False
Interior Components,Dashboard R58,Houses instruments and controls in front of driver.,ZCL-ENG-MUNN-ZXP,2020-04-30,1594.4,JPY,True,True,Nord,True,True,True,True,False
Interior Components,Center Console I45,Generic Center Console,ZCL-COL-CKJQ-NG0,2024-07-29,802.39,JPY,False,True,"BMV,Feramborghini,Mecentley,Nord",False,False,True,True,True
Interior Components,Seat Motors C72,Generic Seat Motors,ZCL-DRI-Q9SG-42W,2017-04-15,1603.71,JPY,True,True,BMV,True,False,False,False,False
Interior Components,Floor Mats R87,Generic Floor Mats,ZCL-DRI-U72P-YUC,2025-03-02,1069.58,JPY,True,True,BMV,True,True,True,False,True
Interior Components,Glove Box Y29,Generic Glove Box,ZCL-PERF-PHN7-5K0,2017-03-27,1044.38,JPY,True,True,"BMV,WV",False,True,True,True,False
Interior Components,"Gauges (Speedometer, Tachometer, Fuel, Temp) B17","Generic Gauges (Speedometer, Tachometer, Fuel, Temp)",ZCL-ELE-NJ3X-15V,2022-04-15,1375.02,JPY,True,True,"Feramborghini,WV,BMV,Nord",False,True,True,True,False
Interior Components,"Gauges (Speedometer, Tachometer, Fuel, Temp) Z72","Generic Gauges (Speedometer, Tachometer, Fuel, Temp)",ZCL-PERF-KOS0-D2O,2025-06-01,1741.8,JPY,True,True,Nord,True,True,False,False,True
Interior Components,"Gauges (Speedometer, Tachometer, Fuel, Temp) D48","Generic Gauges (Speedometer, Tachometer, Fuel, Temp)",ZCL-SUS-KTRO-3I6,2020-08-22,462.35,JPY,True,True,"Feramborghini,WV,BMV,Mecentley",True,False,False,False,True
Interior Components,"Gauges (Speedometer, Tachometer, Fuel, Temp) A88","Generic Gauges (Speedometer, Tachometer, Fuel, Temp)",ZCL-TRN-C4EN-0I5,2019-10-04,949.42,JPY,True,False,WV,True,False,False,True,False
Interior Components,Seat Motors E39,Generic Seat Motors,ZCL-BRK-3QNG-8NC,2016-07-03,1839.01,JPY,True,True,"WV,BMV,Nord,Feramborghini",True,False,True,True,True
Interior Components,"Gauges (Speedometer, Tachometer, Fuel, Temp) H23","Generic Gauges (Speedometer, Tachometer, Fuel, Temp)",ZCL-BRK-IJAJ-VIR,2023-12-03,337.93,JPY,False,False,"Feramborghini,BMV,Nord,WV",True,True,False,True,True
Interior Components,Interior Trim Panels I75,Generic Interior Trim Panels,ZCL-ENG-KUFW-T6C,2018-10-24,266.85,JPY,False,True,"WV,BMV,Mecentley,Feramborghini",False,False,True,True,False
Interior Components,Dashboard P10,Generic Dashboard,ZCL-SUS-RSXC-8G1,2019-12-07,10.79,JPY,True,False,"Feramborghini,BMV,Nord,Mecentley",True,True,True,True,True
Interior Components,Interior Trim Panels E99,Generic Interior Trim Panels,ZCL-TRN-LGHE-XAA,2018-10-08,522.73,JPY,True,True,"Feramborghini,Mecentley",True,True,True,True,False
Interior Components,Seatbelts D34,Generic Seatbelts,ZCL-PERF-3MM4-QQT,2022-03-27,805.5,JPY,True,False,"Feramborghini,WV,BMV",False,True,True,False,False
Interior Components,Headliner D63,Generic Headliner,ZCL-TRN-EQNR-RZV,2023-11-12,730.62,JPY,True,True,"BMV,WV,Nord",True,True,True,False,True
Interior Components,Gear Shift Knob Q61,Generic Gear Shift Knob,ZCL-TRN-E26B-AWQ,2024-12-23,1997.92,JPY,False,True,"Feramborghini,Mecentley,WV,BMV",True,True,True,True,False
Interior Components,Handbrake Lever Z25,Generic Handbrake Lever,ZCL-ELE-O6R8-3NZ,2016-04-17,565.6,JPY,False,False,"WV,Feramborghini",True,True,True,False,False
Interior Components,Headliner S1,Generic Headliner,ZCL-BRK-4E6S-Q6A,2020-08-14,347.67,JPY,True,True,"Mecentley,WV,BMV,Nord,Feramborghini",False,False,True,True,False
Interior Components,Carpet H34,Generic Carpet,ZCL-ELE-XH2H-J3Y,2015-04-01,1059.38,JPY,True,True,"BMV,WV",False,False,True,True,True
Interior Components,Dashboard J39,Houses instruments and controls in front of driver.,ZCL-COL-CNNT-AZK,2020-11-09,1682.16,JPY,True,True,"Nord,Mecentley,Feramborghini,WV",True,True,True,False,False
Interior Components,Glove Box S57,Generic Glove Box,ZCL-PERF-MHSL-7A9,2023-01-23,1807.23,JPY,True,True,"BMV,WV",False,False,True,True,True
Interior Components,Seat Motors D15,Generic Seat Motors,ZCL-DRI-9J5M-QUO,2025-08-15,683.1,JPY,True,True,"Nord,BMV,Feramborghini",True,True,True,True,True
Interior Components,Seats Z56,Generic Seats,ZCL-SUS-L9FT-ZJP,2025-08-02,568.81,JPY,True,True,"BMV,Nord,WV",True,False,True,False,True
Interior Components,Sun Visors R47,Generic Sun Visors,ZCL-ENG-C3D3-VPI,2024-10-05,449.24,JPY,True,True,"Nord,WV,Mecentley",True,True,True,True,True
Interior Components,Sun Visors K32,Generic Sun Visors,ZCL-COL-IK8H-0BR,2019-08-03,1629.66,JPY,True,False,"WV,Feramborghini,Mecentley",False,True,True,True,True
Interior Components,Handbrake Lever I18,Generic Handbrake Lever,ZCL-PERF-3JR1-BS0,2015-07-07,520.21,JPY,True,True,"BMV,Nord,Mecentley",True,True,False,True,False
Interior Components,Glove Box C77,Compartment for storing small items.,ZCL-TRN-MWOZ-6D5,2019-11-02,623.66,JPY,True,True,"BMV,Mecentley,Feramborghini",True,True,True,True,False
Interior Components,Center Console L2,Generic Center Console,ZCL-BRK-4M6H-ZEP,2017-02-25,1723.26,JPY,False,True,"Mecentley,Nord,Feramborghini",False,True,True,True,True
Interior Components,Rearview Mirror V70,Generic Rearview Mirror,ZCL-COL-CMRN-KJJ,2023-09-25,492.16,JPY,False,True,"WV,BMV,Feramborghini,Mecentley,Nord",False,True,True,True,True
Interior Components,Glove Box C96,Generic Glove Box,ZCL-DRI-MQ67-7FP,2024-06-07,657.75,JPY,False,True,Mecentley,False,True,True,False,False
Interior Components,Sun Visors S17,Generic Sun Visors,ZCL-BRK-O6DC-0GC,2015-10-16,1255.98,JPY,True,True,"Mecentley,WV,Nord,BMV",True,True,True,True,False
Interior Components,"Gauges (Speedometer, Tachometer, Fuel, Temp) S12","Generic Gauges (Speedometer, Tachometer, Fuel, Temp)",ZCL-COL-6N7X-Z80,2018-09-27,874.58,JPY,True,True,"BMV,Nord,WV",True,False,True,True,False
Interior Components,Glove Box O10,Generic Glove Box,ZCL-COL-CBKQ-OB3,2022-11-30,822.67,JPY,True,True,"BMV,WV,Mecentley,Feramborghini,Nord",False,True,True,True,True
Interior Components,Sun Visors Z32,Generic Sun Visors,ZCL-DRI-QA6X-ZZM,2023-08-06,221.05,JPY,True,True,"BMV,Mecentley,Nord,WV",True,True,True,False,False
Interior Components,Center Console S66,Generic Center Console,ZCL-ELE-ZDXL-Z39,2019-07-27,599.8,JPY,False,True,"WV,BMV,Nord",True,True,False,False,False
Interior Components,Carpet K13,Generic Carpet,ZCL-PERF-ALVY-H1X,2025-10-25,533.31,JPY,True,False,"BMV,WV,Mecentley,Nord,Feramborghini",True,False,True,True,True
Interior Components,Gear Shift Knob O59,Generic Gear Shift Knob,ZCL-COL-HKWG-ZHC,2016-01-14,1755.85,JPY,True,True,"Feramborghini,WV,Nord,Mecentley,BMV",False,False,True,True,True
Interior Components,Rearview Mirror F6,Generic Rearview Mirror,ZCL-PERF-BKNP-UVJ,2021-02-23,1779.45,JPY,True,False,"Nord,WV",False,True,True,True,True
Interior Components,Handbrake Lever J40,Generic Handbrake Lever,ZCL-COL-ML3F-M2S,2017-05-13,17.82,JPY,True,True,"BMV,Nord,Mecentley,Feramborghini,WV",True,True,False,True,True
Interior Components,Seat Motors U95,Generic Seat Motors,ZCL-TRN-FADB-ESW,2023-07-26,1752.97,JPY,True,False,"Feramborghini,Nord,BMV,Mecentley,WV",True,True,False,False,True
Interior Components,Seatbelts E41,Generic Seatbelts,ZCL-COL-UKYE-Y2Y,2016-05-10,1401.07,JPY,True,True,"Feramborghini,BMV,Mecentley,WV,Nord",False,True,True,True,True
Interior Components,Carpet V3,Generic Carpet,ZCL-TRN-OY6O-QTV,2017-05-10,1685.06,JPY,True,False,"Feramborghini,WV",True,True,False,False,False
Electrical and Ignition,Relays E68,Generic Relays,ZCL-PERF-Y700-WJZ,2018-07-17,1623.85,JPY,True,True,Mecentley,False,False,False,False,True
Electrical and Ignition,Electric Window Motors W18,Generic Electric Window Motors,ZCL-TRN-JJWR-YYL,2015-01-20,150.52,JPY,True,True,"WV,Mecentley",True,True,True,True,True
Electrical and Ignition,ECU G25,Controls various engine and car functions.,ZCL-TRN-CZN2-VXL,2023-01-24,1552.89,JPY,True,True,"WV,Mecentley",True,True,False,True,False
Electrical and Ignition,Crankshaft Position Sensor L17,Generic Crankshaft Position Sensor,ZCL-SUS-NX6I-1LE,2018-12-31,1218.77,JPY,True,True,"Feramborghini,WV,Mecentley",False,True,True,True,True
Electrical and Ignition,ECU / PCM / BCM M99,Generic ECU / PCM / BCM,ZCL-TRN-W336-T0V,2022-05-08,573.76,JPY,True,False,"Mecentley,BMV,Nord",False,False,False,True,True
Electrical and Ignition,Fuse Box B28,Protects circuits with fuses.,ZCL-DRI-IZIU-B45,2023-12-26,950.92,JPY,True,True,"WV,Feramborghini,Mecentley,BMV,Nord",True,True,False,False,False
Electrical and Ignition,Knock Sensor G79,Detects engine knock.,ZCL-COL-RXTM-XI6,2019-10-05,1819.86,JPY,True,True,"Nord,WV",True,False,True,True,False
Electrical and Ignition,Ignition Switch J39,Starts the vehicle.,ZCL-ENG-CWUF-U0P,2023-01-26,1250.16,JPY,True,True,"Feramborghini,Nord,BMV",False,True,True,True,True
Electrical and Ignition,Camshaft Position Sensor S17,Generic Camshaft Position Sensor,ZCL-ENG-Z7SP-EQR,2015-04-03,1671.6,JPY,False,True,"WV,Nord,BMV",False,True,True,True,False
Electrical and Ignition,Ignition Switch J99,Generic Ignition Switch,ZCL-ENG-IXKU-RQE,2019-09-28,1236.88,JPY,True,False,"Feramborghini,Nord,Mecentley,BMV,WV",False,True,False,False,False
Electrical and Ignition,Horn W49,Generic Horn,ZCL-ELE-JBS7-NA0,2016-11-05,624.32,JPY,False,True,"Nord,BMV,WV",True,False,True,True,True
Electrical and Ignition,Wiring Harness R24,Bundle of wires for electrical connections.,ZCL-BRK-V4UK-MTJ,2024-10-16,824.3,JPY,True,True,"Feramborghini,WV,Nord",False,True,False,True,False
Electrical and Ignition,Interior Lights D55,Generic Interior Lights,ZCL-COL-G6WZ-EZO,2023-12-22,434.96,JPY,False,True,"Feramborghini,Nord,WV,BMV,Mecentley",True,True,False,True,True
Electrical and Ignition,Battery T63,Provides electrical power to start the engine.,ZCL-BRK-6C8R-GVJ,2018-02-07,778.62,JPY,True,True,"Mecentley,Nord,WV,BMV",False,True,False,True,True
Electrical and Ignition,O2 Sensor W81,Monitors oxygen levels in exhaust.,ZCL-PERF-ZTRA-8H6,2021-06-01,130.73,JPY,True,True,"Feramborghini,WV,Mecentley",True,False,False,True,True
Electrical and Ignition,Battery M36,Powers vehicle electronics and starts engine.,ZCL-SUS-P97V-GW5,2023-07-13,734.75,JPY,True,True,"BMV,WV,Mecentley",False,True,True,False,True
Electrical and Ignition,MAF Sensor M40,Measures air intake for engine.,ZCL-SUS-25I6-0Z5,2022-03-13,1981.22,JPY,True,False,"WV,BMV,Nord,Mecentley,Feramborghini",True,True,False,True,True
Electrical and Ignition,Alternator K84,Charges the battery and powers electrical systems.,ZCL-DRI-227K-9PW,2023-04-20,1063.52,JPY,True,True,"Feramborghini,Mecentley,Nord,WV,BMV",True,True,False,True,False
Electrical and Ignition,Turn Signals T58,Indicate direction of intended turns.,ZCL-SUS-8ZPH-ALN,2022-02-07,1124.29,JPY,True,True,"Mecentley,WV,BMV",True,False,False,True,False
Electrical and Ignition,Headlights Q13,Illuminate the road ahead at night.,ZCL-TRN-XDE7-IYS,2025-04-04,1910.51,JPY,False,False,"BMV,Mecentley,Feramborghini,Nord,WV",False,True,True,False,True
Electrical and Ignition,Crankshaft Position Sensor Q42,Generic Crankshaft Position Sensor,ZCL-SUS-W8ED-BCQ,2020-11-17,1098.46,JPY,True,True,Feramborghini,False,True,True,True,True
Electrical and Ignition,Ignition Switch X55,Starts the vehicle.,ZCL-SUS-XYVD-QH5,2016-11-08,1296.44,JPY,True,True,"Feramborghini,WV,Nord",True,True,True,True,False
Electrical and Ignition,Key Fob O53,Generic Key Fob,ZCL-COL-13Q9-G3N,2024-04-20,472.01,JPY,False,True,Feramborghini,True,True,True,False,True
Electrical and Ignition,Alternator C71,Generic Alternator,ZCL-COL-UEQO-TFZ,2018-03-19,644.59,JPY,True,True,"BMV,Nord",False,True,True,False,True
Electrical and Ignition,Crankshaft Position Sensor P77,Generic Crankshaft Position Sensor,ZCL-SUS-GEBL-OXI,2019-09-15,368.74,JPY,True,True,"Mecentley,BMV,Feramborghini,Nord",True,False,True,False,True
Electrical and Ignition,Key Fob C10,Generic Key Fob,ZCL-COL-X89J-SH5,2025-08-30,1799.27,JPY,True,True,"Mecentley,BMV,WV,Nord",True,False,False,True,False
Electrical and Ignition,Starter Motor V28,Cranks the engine to start it.,ZCL-BRK-4WYM-BIU,2018-05-20,1428.11,JPY,True,False,"WV,Feramborghini,Mecentley,Nord",True,False,False,True,False
Electrical and Ignition,Voltage Regulator W39,Controls alternator output.,ZCL-DRI-M3QZ-98Q,2018-06-28,856.17,JPY,True,True,"WV,Feramborghini,Mecentley",True,True,False,False,False
Electrical and Ignition,Fog Lights H75,Generic Fog Lights,ZCL-COL-RFYH-ROF,2024-07-13,883.33,JPY,True,True,"BMV,Feramborghini,Nord",True,True,False,True,True
Electrical and Ignition,Ignition Switch U95,Starts the vehicle.,ZCL-ENG-HTYT-A8O,2025-09-17,1756.5,JPY,False,True,WV,True,False,False,False,False
Electrical and Ignition,Wiring Harness Z85,Generic Wiring Harness,ZCL-COL-0QIF-41K,2017-08-07,203.92,JPY,True,False,"Feramborghini,Nord",False,False,False,True,True
Electrical and Ignition,Fog Lights P78,Generic Fog Lights,ZCL-BRK-9IOE-RDA,2024-04-11,248.04,JPY,True,True,Mecentley,False,True,False,False,True
Electrical and Ignition,Electric Window Motors L49,Generic Electric Window Motors,ZCL-COL-W0UY-W6N,2025-06-19,565.26,JPY,True,False,"Feramborghini,Mecentley,Nord,BMV,WV",True,False,True,False,True
Electrical and Ignition,ECU / PCM / BCM X44,Generic ECU / PCM / BCM,ZCL-BRK-IYVW-ZT8,2016-07-18,1623.98,JPY,True,True,"Mecentley,BMV,WV",True,False,True,False,False
Electrical and Ignition,Camshaft Position Sensor T25,Generic Camshaft Position Sensor,ZCL-PERF-S4AL-WNI,2025-05-05,343.01,JPY,True,True,"Nord,BMV,Mecentley,WV,Feramborghini",True,True,True,False,True
Electrical and Ignition,Alternator V47,Charges battery and powers electronics.,ZCL-SUS-S3DL-VP4,2022-10-01,1176.31,JPY,True,True,BMV,True,True,False,True,False
Electrical and Ignition,Tail Lights N36,Signal braking and presence to rear traffic.,ZCL-BRK-YE4H-M62,2023-07-05,1335.03,JPY,False,False,"Mecentley,Feramborghini,Nord,BMV",False,True,False,True,True
Electrical and Ignition,Battery M18,Powers vehicle electronics and starts engine.,ZCL-DRI-TDJ3-LT8,2016-06-03,405.21,JPY,True,True,"Nord,Mecentley,WV,Feramborghini",False,False,False,True,True
Electrical and Ignition,Ignition Switch R38,Starts the vehicle.,ZCL-BRK-63BE-W00,2023-03-28,727.52,JPY,True,True,"Nord,BMV",True,False,False,True,False
Electrical and Ignition,Spark Plugs W35,Generic Spark Plugs,ZCL-TRN-66BV-5EP,2016-01-05,1831.82,JPY,True,True,"WV,Feramborghini",True,True,True,True,False
Electrical and Ignition,Speedometer Sensor B72,Generic Speedometer Sensor,ZCL-COL-II9Z-F1E,2019-04-12,1624.36,JPY,True,True,"Nord,Mecentley,WV",True,True,True,True,True
